x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
4.1766,3.1419804318954365,7.350230760271487,14.721524312444929,-1.4922601869668806,-1.2814975039755492,-0.995934019678089,-2.825705040672668,0.028916858583376552,-1.6949224133965197
4.1777,3.141319268666945,7.348174872151622,14.725308569526893,-1.4819888263097356,-1.2792012231259235,-1.0051723833323316,-2.8364101680811094,0.028671414448785282,-1.686165670892649
4.1788,3.1406571331513713,7.346117511296377,14.729089868294757,-1.4718190117088685,-1.2768056018329783,-1.0144605800431408,-2.847012749153572,0.028328153546596593,-1.6773562206610795
4.1799,3.139994025784396,7.344058678927851,14.732868209051393,-1.4617513408012188,-1.2743117672393203,-1.023796779520668,-2.8575121885983217,0.02788820217612108,-1.66849589241961
4.181,3.1393299469972162,7.341998376267547,14.736643592099957,-1.4517863696173794,-1.2717208543826202,-1.033179170995071,-2.8679079326859593,0.02735269448973244,-1.659586496340928
4.1821,3.1386648972165436,7.339936604536264,14.740416017743872,-1.4419246134570474,-1.2690340052713724,-1.0426059637543414,-2.878199468373409,0.026722771569985964,-1.650629822516718
4.1832,3.137998876864608,7.337873364954007,14.744185486286794,-1.4321665477756396,-1.266252367988336,-1.0520753876396163,-2.888386322416848,0.025999580534422955,-1.6416276404642318
4.1843,3.1373318863591595,7.335808658739869,14.747951998032601,-1.422512609080042,-1.2633770958218729,-1.0615856934991141,-2.8984680604755972,0.025184273668287106,-1.6325816986741788
4.1854,3.1366639261134788,7.333742487111944,14.75171555328536,-1.412963195831546,-1.2604093464253494,-1.071135153601895,-2.9084442862089026,0.024278007585298723,-1.623493724198742
4.1865,3.135994996536383,7.331674851287226,14.755476152349301,-1.4035186693541324,-1.2573502810046588,-1.0807220620126397,-2.9183146403674707,0.023281942416557202,-1.6143654222785142
4.1876,3.135325098032239,7.329605752481508,14.7592337955288,-1.3941793547463301,-1.254201063533878,-1.0903447349287072,-2.9280787998814906,0.022197241027571306,-1.6051984760071052
4.1887,3.134654231000976,7.327535191909293,14.76298848312835,-1.3849455417949905,-1.2509628599989886,-1.1000015109807155,-2.9377364769468315,0.021025068263350644,-1.5959945460321598
4.1898,3.1339823958381037,7.325463170783694,14.766740215452531,-1.3758174858893932,-1.2476368376695424,-1.1096907514979233,-2.947287418110966,0.019766590221429722,-1.5867552702915235
4.1909,3.133309592934725,7.323389690316344,14.770488992805994,-1.3667954089341956,-1.244224164398084,-1.1194108407396977,-2.9567314033601333,0.018422973552638836,-1.5774822637832604
4.192,3.132635822677562,7.321314751717312,14.774234815493429,-1.357879500259823,-1.240726007947095,-1.1291601860943494,-2.9660682452091116,0.016995384789382915,-1.5681771183682462
4.1931,3.13196108544897,7.319238356195003,14.777977683819548,-1.3490699175289877,-1.2371435353431715,-1.1389372182466238,-2.9752977877949305,0.015484989701140695,-1.5588414026040462
4.1942,3.1312853816269697,7.317160504956078,14.781717598089045,-1.340366787638098,-1.2334779122581114,-1.1487403913151315,-2.984419905975747,0.013892952676851908,-1.549476661608794
4.1953,3.130608711585266,7.315081199205366,14.785454558606594,-1.3317702076124183,-1.2297303024165347,-1.1585681829609957,-2.993434504436013,0.012220436133819542,-1.5400844169538022
4.1964,3.129931075693275,7.313000440145782,14.789188565676795,-1.3232802454939092,-1.22590186702963,-1.1684190944689719,-3.0023415167990293,0.01046859995271731,-1.530666166583634
4.1975,3.129252474316159,7.310918228978244,14.792919619604174,-1.3148969412207625,-1.2219937642545844,-1.1782916508023031,-3.011140904747832,0.0086386009382594,-1.521223384762392
4.1986,3.128572907814845,7.308834566901597,14.796647720693146,-1.306620307497714,-1.21800714867923,-1.188184400632534,-3.0198326571553555,0.006731592305059882,-1.5117575220449828
4.1997,3.127892376546068,7.306749455112524,14.800372869247994,-1.2984503306562993,-1.213943170831404,-1.1980959163455056,-3.0284167892246785,0.004748723188183002,-1.5022700052721558
4.2008,3.1272108808623966,7.304662894805482,14.804095065572836,-1.290386971504287,-1.209802976712504,-1.2080247940247235,-3.036893341640137,0.0026911381778625906,-1.492762237588111
4.2019,3.12652842111227,7.302574887172617,14.807814309971612,-1.2824301661635897,-1.2055877073547,-1.2179696534132638,-3.0452623797299885,0.0005599768778488163,-1.4832355984795131
4.203,3.125844997640035,7.300485433403697,14.811530602748054,-1.2745798268960151,-1.201298498401237,-1.2279291378553694,-3.053523992641259,-0.0016436265131763972,-1.473691443834768
4.2041,3.1251606107859806,7.298394534686041,14.815243944205651,-1.2668358429162978,-1.1969364797092683,-1.2379019142188536,-3.061678292527347,-0.003918543597688359,-1.4641311060224433
4.2052,3.1244752608863764,7.296302192204449,14.818954334647644,-1.2591980811918921,-1.1925027749746242,-1.2478866727993985,-3.0697254137488708,-0.0062636521534976996,-1.4545558939877394
4.2063,3.1237889482735133,7.294208407141129,14.822661774376986,-1.2516663872290812,-1.1879985013779257,-1.2578821272078142,-3.0776655120882412,-0.008677836486611589,-1.4449670933659566
4.2074,3.1231016732757415,7.292113180675639,14.826366263696322,-1.244240585845003,-1.1834247692514461,-1.2678870142412881,-3.08549876397832,-0.011159987763379082,-1.4353659666119254
4.2085,3.122413436217515,7.290016513984819,14.830067802907969,-1.2369204819252497,-1.1787826817661111,-1.277900093739629,-3.0932253657455258,-0.013709004322526504,-1.425753753144397
4.2096,3.121724237419431,7.287918408242729,14.833766392313882,-1.229705861166742,-1.174073334638029,-1.2879201484274732,-3.1008455328676794,-0.01632379196769175,-1.416131669504428
4.2107,3.1210340771982765,7.285818864620589,14.837462032215639,-1.2225964908056328,-1.169297815853941,-1.2979459837433924,-3.1083594992468275,-0.01900326424106741,-1.4065009095268222
4.2118,3.1203429558670686,7.283717884286725,14.841154722914414,-1.2155921203300375,-1.1644572054149853,-1.3079764276568127,-3.115767516497253,-0.0217463426787621,-1.3968626445237202
4.2129,3.1196508737351016,7.281615468406504,14.844844464710953,-1.2086924821774228,-1.1595525750981615,-1.3180103304736166,-3.1230698532488304,-0.024551957048487283,-1.3872180234794682
4.214,3.118957831107992,7.279511618142284,14.848531257905545,-1.2018972924165332,-1.154584988234898,-1.3280465646312731,-3.13026679446585,-0.027419045570173255,-1.377568173255921
4.2151,3.1182638282877275,7.277406334653358,14.852215102798011,-1.1952062514137702,-1.1495554995061184,-1.3380840244843082,-3.1373586407813963,-0.03034655512011319,-1.367914198807368
4.2162,3.117568865572709,7.275299619095909,14.855895999687661,-1.1886190444839684,-1.1444651547532156,-1.3481216260808895,-3.1443457078473243,-0.033333441419228095,-1.35825718340431
4.2173,3.116872943257803,7.273191472622951,14.859573948873296,-1.182135342525547,-1.1393149908043498,-1.3581583069312835,-3.151228325699872,-0.03637866920603843,-1.3485981888653324
4.2184,3.1161760616343854,7.271081896384287,14.863248950653167,-1.1757548026400508,-1.134106035315486,-1.3681930257688923,-3.1580068381408744,-0.0394812123949202,-1.3389382557963663
4.2195,3.1154782209903975,7.268970891526465,14.866921005324953,-1.1694770687361127,-1.1288393066256077,-1.378224762304561,-3.1646816021345536,-0.04264005422021427,-1.3292784038366463
4.2206,3.114779421610387,7.266858459192723,14.870590113185745,-1.1633017721178998,-1.1235158136255459,-1.3882525169748121,-3.1712529872198307,-0.04585418736674824,-1.3196196319107167
4.2217,3.114079663775562,7.264744600522955,14.874256274532021,-1.157228532058136,-1.1181365556398712,-1.3982753106846335,-3.17772137493805,-0.049122614087319647,-1.3099629184858534
4.2228,3.113378947763843,7.262629316653671,14.877919489659623,-1.151256956355799,-1.1127025223213134,-1.4082921845454153,-3.1840871582760237,-0.05244434630767861,-1.3003092218343104
4.2239,3.1126772738499073,7.2605126087179475,14.881579758863737,-1.1453866418786307,-1.1072146935571807,-1.4183021996086076,-3.190350741124264,-0.05581840571953641,-1.2906594802998241
4.225,3.1119746423052472,7.258394477845397,14.885237082438861,-1.1396171750905952,-1.101674039387261,-1.42830443659564,-3.1965125377502512,-0.05924382386211486,-1.2810146125678263
4.2261,3.111271053398214,7.256274925162127,14.888891460678805,-1.133948132564461,-1.0960815199327065,-1.438297995624615,-3.2025729722865814,-0.06271964219273894,-1.2713755179388664
4.2272,3.110566507394075,7.254153951790712,14.892542893876646,-1.1283790814796715,-1.0904380853354072,-1.4482819959342668,-3.208532478233802,-0.06624491214696299,-1.2617430766047417
4.2283,3.1098610045550634,7.2520315588501525,14.896191382324721,-1.1229095801057076,-1.0847446757073769,-1.4582555756056486,-3.2143914979777666,-0.06981869518870762,-1.252118149926885
4.2294,3.109154545140427,7.249907747455848,14.8998369263146,-1.1175391782711377,-1.0790022210896835,-1.4682178912819819,-3.220150482321277,-0.07344006285087214,-1.242501580716565
4.2305,3.108447129406485,7.247782518719558,14.903479526137069,-1.1122674178185752,-1.073211641420481,-1.4781681178870851,-3.2258098900298107,-0.07710809676687372,-1.2328941935164923
4.2316,3.1077387576066795,7.245655873749386,14.90711918208211,-1.1070938330457647,-1.0673738465116889,-1.488105448342774,-3.231370187391117,-0.08082188869355192,-1.223296794883438
4.2327,3.1070294299916217,7.243527813649739,14.910755894438875,-1.102017951133033,-1.0614897360339068,-1.4980290932855973,-3.23683184778843,-0.08458054052586386,-1.2137101736714968
4.2338,3.1063191468091502,7.241398339521316,14.914389663495664,-1.0970392925573427,-1.055560199509145,-1.5079382807832586,-3.242195351287069,-0.08838316430378206,-1.2041351013156547
4.2349,3.105607908304382,7.239267452461067,14.91802048953992,-1.0921573714931954,-1.0495861163109725,-1.5178322560510482,-3.2474611842341856,-0.09222888221179434,-1.194572332115325
4.236,3.1048957147197656,7.2371351535621775,14.921648372858195,-1.0873716962006372,-1.0435683556716941,-1.5277102811685934,-3.2526298388713837,-0.09611682657139171,-1.1850226035175624
4.2371,3.10418256629513,7.235001443914049,14.925273313736136,-1.0826817694006257,-1.037507776696187,-1.5375716347972073,-3.2577018129599753,-0.10004613982691744,-1.175486636399655
4.2382,3.103468463267741,7.232866324602272,14.92889531245846,-1.0780870886380138,-1.031405228382029,-1.5474156118981146,-3.2626776094186094,-0.10401597452513796,-1.1659651353508391
4.2393,3.1027534058723494,7.230729796708613,14.932514369308945,-1.073587146632414,-1.0252615496455804,-1.5572415234517942,-3.2675577359729986,-0.1080254932888835,-1.1564587889528777
4.2404,3.1020373943412465,7.22859186131099,14.936130484570407,-1.0691814316172146,-1.019077569353668,-1.5670486961786774,-3.2723427048174933,-0.11207386878509368,-1.1469682700592767
4.2415,3.1013204289043146,7.226452519483462,14.939743658524682,-1.0648694276670045,-1.012854106360566,-1.576836472261419,-3.2770330322882257,-0.11616028368759128,-1.13749423607292
4.2426,3.100602509789079,7.224311772296205,14.943353891452597,-1.0606506150136825,-1.0065919695499466,-1.5866042090689394,-3.281629238547561,-0.12028393063489584,-1.1280373292219241
4.2437,3.099883637220761,7.222169620815508,14.946961183633976,-1.0565244703515122,-1.0002919578815066,-1.5963512788824283,-3.2861318472795915,-0.12444401218337595,-1.1185981768335227
4.2448,3.099163811422327,7.220026066103752,14.950565535347593,-1.0524904671313944,-0.9939548604419839,-1.6060770686234764,-3.290541385396401,-0.12863974075602833,-1.109177391605816
4.2459,3.0984430326145422,7.217881109219397,14.954166946871178,-1.048548075844619,-0.9875814565002823,-1.6157809795845008,-3.294858382754833,-0.13287033858716044,-1.0997755718772215
4.247,3.0977213010160205,7.215734751216977,14.957765418481388,-1.0446967642963645,-0.9811725155664403,-1.625462427161605,-3.299083371883503,-0.13713503766324148,-1.0903933018934817
4.2481,3.096998616843276,7.213586993147086,14.961360950453793,-1.0409359978692059,-0.9747287974541892,-1.635120840590006,-3.303216887719792,-0.1414330796601777,-1.081031152072099
4.2492,3.0962749803107745,7.211437836056373,14.964953543062858,-1.0372652397768944,-0.9682510523468564,-1.6447556626821578,-3.3072594673565514,-0.1457637158772549,-1.071689679264072
4.2503,3.095550391630984,7.209287280987528,14.968543196581932,-1.0336839513086653,-0.9617400208663754,-1.6543663495686722,-3.311211649798272,-0.15012620716798306,-1.0623694270128292
4.2514,3.094824851014421,7.207135328979279,14.972129911283222,-1.0301915920643296,-0.9551964341451852,-1.6639523704421444,-3.315073975726452,-0.15451982386806676,-1.053070925810251
4.2525,3.094098358669708,7.20498198106639,14.975713687437784,-1.0267876201804074,-0.9486210139007957,-1.673513207303968,-3.3188469872739215,-0.15894384572071574,-1.0437946933497002
4.2536,3.093370914803618,7.202827238279646,14.9792945253155,-1.0234714925475417,-0.9420144725128211,-1.6830483547142272,-3.32253122780786,-0.1633975617995009,-1.0345412347759737
4.2547,3.092642519621124,7.200671101645861,14.982872425185073,-1.0202426650194545,-0.935377513102281,-1.692557319544731,-3.3261272417212777,-0.16788027042895118,-1.025311042932108
4.2558,3.09191317332545,7.198513572187869,14.986447387314008,-1.0171005926136676,-0.9287108296129817,-1.702039620735257,-3.3296355742327046,-0.17239127910307847,-1.0161045986029733
4.2569,3.0911828761181197,7.19635465092452,14.990019411968591,-1.0140447297042472,-0.9220151068948006,-1.711494789053058,-3.333056771193858,-0.17692990440200937,-1.006922370755601
4.258,3.0904516281990033,7.194194338870686,14.993588499413875,-1.0110745302067914,-0.9152910207887031,-1.7209223668556801,-3.336391378905047,-0.18149547190689364,-0.9977648167761987
4.2591,3.0897194297663684,7.192032637037257,14.997154649913679,-1.0081894477558957,-0.9085392382133267,-1.7303219078571352,-3.339639943938093,-0.1860873161132517,-0.9886323827038113
4.2602,3.088986281016924,7.189869546431142,15.00071786373055,-1.0053889358753272,-0.9017604172529813,-1.7396929768974587,-3.3428030129665287,-0.19070478034291552,-0.9795255034605941
4.2613,3.088252182145873,7.187705068055267,15.004278141125765,-1.0026724481411184,-0.8949552072469137,-1.7490351497156804,-3.345881132602869,-0.19534721665471036,-0.9704446030786704
4.2624,3.087517133346955,7.18553920290859,15.007835482359315,-1.0000394383378124,-0.8881242488797022,-1.758348012726234,-3.3488748492427183,-0.20001398575401666,-0.9613900949235533
4.2635,3.0867811348124934,7.183371951986087,15.011389887689893,-0.9974893606080554,-0.8812681742726413,-1.7676311627988177,-3.351784708915523,-0.20470445690134528,-0.9523623819141119
4.2646,3.0860441867334454,7.181203316278767,15.014941357374873,-0.9950216695957593,-0.8743876070759952,-1.7768842070417206,-3.354611257141744,-0.20941800782005204,-0.9433618567390754
4.2657,3.085306289299443,7.179033296773678,15.018489891670297,-0.9926358205830286,-0.8674831625619983,-1.7861067625886173,-3.357355038796251,-0.21415402460331207,-0.934388902070066
4.2668,3.084567442698844,7.176861894453909,15.022035490830875,-0.9903312696210542,-0.8605554477184872,-1.7952984563888397,-3.360016597977746,-0.21891190162046648,-0.9254438907711591
4.2679,3.083827647118772,7.174689110298595,15.025578155109955,-0.9881074736551697,-0.8536050613430589,-1.804458925001111,-3.362596477884015,-0.22369104142284965,-0.9165271861049734
4.269,3.083086902745164,7.172514945282927,15.029117884759522,-0.9859638906442546,-0.8466325941376511,-1.8135878143907527,-3.365095220692818,-0.22849085464919883,-0.9076391419352992
4.2701,3.082345209762815,7.170339400378156,15.03265468003018,-0.9838999796746759,-0.8396386288034497,-1.8226847797303403,-3.367513367448237,-0.2333107599307428,-0.8987801029262715
4.2712,3.0816025683554207,7.168162476551609,15.036188541171143,-0.9819152010689454,-0.8326237401360298,-1.8317494852038003,-3.369851457952301,-0.23815018379605987,-0.8899504047381045
4.2723,3.080858978705622,7.16598417476669,15.039719468430217,-0.9800090164892673,-0.8255884951206464,-1.8407816038139346,-3.3721100306617076,-0.2430085605757925,-0.8811503742193999
4.2734,3.080114440995048,7.163804495982898,15.0432474620538,-0.9781808890361516,-0.8185334530275922,-1.8497808171933465,-3.374289622589474,-0.24788533230729848,-0.8723803295960555
4.2745,3.0793689554043566,7.161623441155829,15.046772522286862,-0.9764302833422568,-0.8114591655075438,-1.8587468154187536,-3.3763907692113486,-0.25277994863931585,-0.8636405806567872
4.2756,3.0786225221132817,7.159441011237188,15.050294649372931,-0.9747566656616253,-0.8043661766868287,-1.8676792968286562,-3.3784140043768267,-0.2576918667367141,-0.8549314289352973
4.2767,3.0778751413006695,7.157257207174809,15.053813843554078,-0.9731595039544725,-0.7972550232625409,-1.8765779678443402,-3.380359860224598,-0.26262055118539834,-0.8462531678891089
4.2778,3.077126813144524,7.15507202991266,15.05733010507093,-0.9716382679676783,-0.7901262345974418,-1.885442542794183,-3.382228867102291,-0.2675654738974307,-0.8376060830751008
4.2789,3.0763775378220455,7.152885480390854,15.060843434162631,-0.9701924293111355,-0.7829803328145895,-1.8942727437412308,-3.384021553490348,-0.27252611401642957,-0.8289904523217712
4.28,3.075627315509673,7.150697559545669,15.064353831066848,-0.9688214615300983,-0.7758178328916355,-1.903068300314018,-3.3857384459298983,-0.27750195782330117,-0.8204065458982599
4.2811,3.0748761463831227,7.148508268309559,15.067861296019757,-0.9675248401736727,-0.7686392427547397,-1.9118289495405922,-3.387380068954478,-0.28249249864235726,-0.8118546266801702
4.2822,3.07412403061743,7.1463176076111665,15.071365829256031,-0.9663020428595847,-0.7614450633720541,-1.9205544356857096,-3.388946945025468,-0.2874972367478673,-0.8033349503122187
4.2833,3.0733709683869854,7.144125578375338,15.074867431008828,-0.9651525493353617,-0.754235788846727,-1.9292445100911664,-3.3904395944711103,-0.29251567927109184,-0.7948477653677534
4.2844,3.0726169598655764,7.141932181523139,15.078366101509786,-0.9640758415360567,-0.7470119065093865,-1.9378989310192236,-3.391858535428981,-0.297547340107838,-0.7863933135051773
4.2855,3.0718620052264245,7.139737417971875,15.081861840989017,-0.9630714036386387,-0.7397738970100645,-1.946517463499094,-3.393204283791783,-0.30259173982657966,-0.7779718296213163
4.2866,3.0711061046422223,7.1375412886351,15.085354649675084,-0.9621387221131713,-0.7325222344095207,-1.9550998791764438,-3.394477353156349,-0.30764840557717643,-0.7695835420017708
4.2877,3.070349258285174,7.135343794422639,15.08884452779501,-0.9612772857708997,-0.725257386269935,-1.963645956165874,-3.3956782547757296,-0.31271687100022727,-0.7612286724682911
4.2888,3.0695914663270276,7.133144936240601,15.092331475574243,-0.9604865858093596,-0.7179798137449375,-1.9721554789063367,-3.396807497514257,-0.31779667613709023,-0.7529074365232196
4.2899,3.068832728939117,7.130944714991399,15.09581549323668,-0.9597661158546177,-0.7106899716689424,-1.9806282380194469,-3.3978655878054655,-0.322887367340597,-0.7446200434910392
4.291,3.0680730462923944,7.128743131573767,15.099296581004637,-0.9591153720007534,-0.7033883086457626,-1.9890640301706475,-3.39885302961277,-0.3279884971864904,-0.7363666966570714
4.2921,3.0673124185574685,7.126540186882783,15.102774739098844,-0.9585338528466842,-0.6960752671364789,-1.9974626579331851,-3.3997703243927937,-0.33309962438560753,-0.7281475934033671
4.2932,3.066550845904637,7.124335881809879,15.106249967738442,-0.9580210595304376,-0.6887512835465415,-2.00582392965485,-3.400617971061248,-0.3382203136968334,-0.7199629253418305
4.2943,3.065788328503922,7.122130217242864,15.10972226714097,-0.9575764957609644,-0.6814167883120803,-2.0141476593274437,-3.4013964659612608,-0.3433501358408446,-0.7118128784446226
4.2954,3.065024866525107,7.119923194065949,15.11319163752235,-0.9571996678475906,-0.6740722059854124,-2.0224336664589244,-3.4021063028340652,-0.34848866741466067,-0.7036976331718866
4.2965,3.0642604601377688,7.117714813159757,15.116658079096903,-0.9568900847271984,-0.6667179553197186,-2.030681775948195,-3.4027479727919525,-0.35363549080702283,-0.6956173645968348
4.2976,3.0634951095113125,7.115505075401351,15.120121592077314,-0.9566472579892259,-0.6593544493528853,-2.0388918179624778,-3.4033219642934043,-0.3587901941146126,-0.6875722425282478
4.2987,3.062728814815001,7.11329398166425,15.123582176674644,-0.9564707018985681,-0.6519820954904901,-2.047063627817245,-3.403828763120319,-0.3639523710591258,-0.6795624316304221
4.2998,3.0619615762179935,7.111081532818454,15.127039833098316,-0.9563599334164659,-0.6446012955879215,-2.055197045858656,-3.4042688523572404,-0.3691216209052125,-0.6715880915406138
4.3009,3.061193393889372,7.108867729730461,15.130494561556104,-0.9563144722194611,-0.6372124460316216,-2.0632919173484567,-3.4046427123725267,-0.3742975483792955,-0.6636493769840203
4.302,3.0604242679981764,7.106652573263288,15.133946362254134,-0.9563338407164961,-0.6298159378194452,-2.0713480923513017,-3.404950820801362,-0.37947976358927443,-0.6557464378863419
4.3031,3.0596541987134342,7.104436064276497,15.137395235396877,-0.9564175640642304,-0.6224121566401215,-2.079365425624455,-3.4051936525305493,-0.38466788194512486,-0.6478794194839703
4.3042,3.058883186204193,7.1022182036262125,15.140841181187131,-0.9565651701806507,-0.6150014829518174,-2.0873437765098224,-3.405371679685012,-0.3898615240803996,-0.6400484624318392
4.3053,3.0581112306395513,7.099998992165148,15.14428419982603,-0.9567761897570408,-0.6075842920597931,-2.0952830088282846,-3.405485371615921,-0.3950603157746361,-0.6322537029089879
4.3064,3.0573383321886864,7.097778430742622,15.147724291513025,-0.9570501562683805,-0.6001609541931457,-2.1031829907762747,-3.405535194890401,-0.4002638878766759,-0.6244952727218726
4.3075,3.0565644910208856,7.095556520204592,15.151161456445893,-0.9573866059822389,-0.5927318345806408,-2.1110435948245674,-3.405521613282732,-0.4054718762288994,-0.6167732994054727
4.3086,3.0557897073055753,7.093333261393663,15.154595694820713,-0.9577850779662239,-0.585297293525623,-2.1188646976192373,-3.40544508776699,-0.41068392159237804,-0.6090879063222284
4.3097,3.05501398121235,7.091108655149123,15.158027006831876,-0.9582451140940502,-0.5778576864800115,-2.1266461798847454,-3.4053060765110756,-0.4158996695729457,-0.6014392127588547
4.3108,3.0542373129110003,7.088882702306955,15.161455392672064,-0.958766259050283,-0.570413364117372,-2.134387926329109,-3.405105034872051,-0.42111877054819036,-0.5938273340210696
4.3119,3.0534597025715406,7.086655403699872,15.164880852532269,-0.9593480603338167,-0.5629646724050711,-2.1420898255511225,-3.4048424153927503,-0.42634087959536593,-0.5862523815262771
4.313,3.052681150364238,7.084426760157334,15.168303386601762,-0.9599900682601394,-0.5555119526755111,-2.1497517699495856,-3.4045186677995956,-0.43156565642022293,-0.5787144628942464
4.3141,3.0519016564596377,7.082196772505576,15.171722995068102,-0.9606918359624391,-0.548055541696447,-2.1573736556344945,-3.4041342390015665,-0.43679276528675715,-0.5712136820358231
4.3152,3.0511212210285925,7.079965441567623,15.175139678117123,-0.961452919391602,-0.5405957717403874,-2.1649553823401657,-3.4036895730902823,-0.44202187494787415,-0.5637501392397133
4.3163,3.0503398442422855,7.077732768163329,15.178553435932937,-0.9622728773151508,-0.5331329706530845,-2.1724968533402556,-3.4031851113411316,-0.4472526585769661,-0.5563239312573796
4.3174,3.0495575262722605,7.075498753109388,15.18196426869793,-0.9631512713151712,-0.5256674619211121,-2.1799979753646235,-3.402621292215421,-0.45248479370039846,-0.5489351513860825
4.3185,3.0487742672904434,7.0732633972193675,15.185372176592752,-0.9640876657852725,-0.5181995647385396,-2.1874586585180227,-3.401998551363481,-0.45771796213090205,-0.5415838895501099
4.3196,3.047990067469169,7.071026701303728,15.188777159796313,-0.9650816279266257,-0.5107295940727049,-2.194878816200564,-3.4013173216286954,-0.4629518499018662,-0.5342702323802263
4.3207,3.047204926981208,7.0687886661698505,15.192179218485784,-0.9661327277431211,-0.5032578607290897,-2.202258365029926,-3.4005780330524056,-0.4681861472025289,-0.5269942632913812
4.3218,3.0464188459997876,7.066549292622062,15.195578352836586,-0.9672405380356892,-0.49578467141530536,-2.2095972247652718,-3.399781112879653,-0.4734205483140562,-0.5197560625587092
4.3229,3.045631824698618,7.06430858146166,15.198974563022393,-0.9684046343958199,-0.48831032880419145,-2.2168953182328424,-3.3989269855657196,-0.4786547515465099,-0.5125557073918604
4.324,3.044843863251917,7.062066533486935,15.202367849215124,-0.9696245951983206,-0.4808351315960367,-2.2241525712531853,-3.398016072783423,-0.4838884591766904,-0.5053932720076917
4.3251,3.0440549618344295,7.059823149493203,15.205758211584937,-0.9709000015933499,-0.473359374579926,-2.2313689125699923,-3.3970487934311433,-0.4891213773868564,-0.49826882770135567
4.3262,3.0432651206214545,7.057578430272821,15.209145650300238,-0.9722304374977613,-0.46588334869422154,-2.2385442737805064,-3.3960255636415315,-0.4943532162043074,-0.4911824429158187
4.3273,3.0424743397888645,7.055332376615224,15.212530165527657,-0.973615489585791,-0.45840734108618464,-2.2456785892674684,-3.39494679679087,-0.499583689441827,-0.4841341833098414
4.3284,3.0416826195131295,7.053084989306946,15.21591175743207,-0.975054747279122,-0.4509316351707461,-2.2527717961325693,-3.3938129035090636,-0.5048125146389771,-0.4771241118244551
4.3295,3.040889959971339,7.05083626913164,15.219290426176572,-0.976547802736358,-0.44345651068843156,-2.259823834131381,-3.392624291690208,-0.5100394130042363,-0.47015228874796233
4.3306,3.040096361341221,7.048586216870112,15.22266617192249,-0.9780942508419334,-0.43598224376245115,-2.266834645609729,-3.3913813665037305,-0.5152641093579742,-0.4632187717794979
4.3317,3.039301823801167,7.046334833300348,15.226038994829374,-0.979693689194493,-0.42850910695495953,-2.273804175441476,-3.3900845304060505,-0.5204863320762555,-0.4563236160911747
4.3328,3.038506347530247,7.04408211919753,15.22940889505499,-0.9813457180947663,-0.4210373693224969,-2.2807323709676957,-3.388734183152753,-0.5257058130354619,-0.44946687438885025
4.3339,3.037709932708238,7.041828075334073,15.23277587275533,-0.9830499405329644,-0.41356729647061646,-2.287619181937195,-3.3873307218112285,-0.5309222875577274,-0.4426485969715385
4.335,3.036912579515636,7.039572702479647,15.236139928084597,-0.9848059621757244,-0.4060991506077094,-2.294464560448359,-3.3858745407737727,-0.5361354943571764,-0.43586883178949964
4.3361,3.036114288133679,7.037316001401206,15.239501061195217,-0.9866133913526306,-0.39863319059803426,-2.301268460892304,-3.3843660317711013,-0.5413451754869567,-0.42912762450103353
4.3372,3.0353150587443682,7.035057972863007,15.242859272237812,-0.9884718390423279,-0.39116967201396047,-2.3080308398972877,-3.382805583886271,-0.5465510762870579,-0.4224250185280061
4.3383,3.0345148915304816,7.032798617626647,15.24621456136123,-0.9903809188582602,-0.3837088471874342,-2.314751656274363,-3.3811935835689835,-0.551752945332907,-0.41576105511013545
4.3394,3.0337137866756003,7.03053793645108,15.249566928712515,-0.9923402470340479,-0.3762509652606757,-2.3214308709642544,-3.379530414650236,-0.5569505343847331,-0.409135773358065
4.3405,3.032911744364119,7.028275930092649,15.252916374436921,-0.9943494424085317,-0.3687962722361172,-2.3280684469854127,-3.3778164583573136,-0.5621435983376897,-0.40254921030524904
4.3416,3.0321087647812686,7.026012599305114,15.256262898677912,-0.9964081264104985,-0.36134501102559036,-2.3346643493832375,-3.3760520933290947,-0.5673318951727279,-0.3960014009586769
4.3427,3.0313048481131313,7.023747944839673,15.259606501577144,-0.9985159230431129,-0.35389742149877257,-2.341218545180437,-3.37423769563165,-0.5725151859082115,-0.3894923783484619
4.3438,3.0304999945466613,7.021481967444997,15.262947183274482,-1.0006724588680698,-0.34645374053090033,-2.347731003328499,-3.372373638774118,-0.5776932345522614,-0.3830221735763176
4.3449,3.0296942042696986,7.019214667867246,15.26628494390799,-1.0028773629894898,-0.3390142020497607,-2.3542016946602504,-3.3704602937248405,-0.5828658080558251,-0.3765908158629483
4.346,3.0288874774709855,7.016946046850104,15.269619783613928,-1.0051302670375695,-0.33157903708196795,-2.3606305918434827,-3.368498028927736,-0.5880326762664594,-0.3701983325943755
4.3471,3.0280798143401846,7.014676105134805,15.272951702526745,-1.0074308051520102,-0.32414847379853606,-2.367017669335615,-3.366487210318901,-0.5931936118828152,-0.36384474936722466
4.3482,3.0272712150678944,7.0124048434601605,15.276280700779102,-1.0097786139652352,-0.3167227375597558,-2.3733629033393804,-3.3644282013434137,-0.5983483904098197,-0.3575300900329945
4.3493,3.0264616798456636,7.010132262562576,15.279606778501847,-1.0121733325854139,-0.30930205095938534,-2.3796662717595045,-3.3623213629723367,-0.6034967901145433,-0.35125437674133186
